gene	set1	set2	set3	set4	mean_lfc	n_pos	consistent
RPS3	0.20406130056057234	0.5214365103156903	0.3679790886295172	0.5804880521865485	0.4184912379230821	4	True
POLR3K	0.2761425835776712	0.45240483363564454	0.4325637556498103	0.5128064314782793	0.4184794010853513	4	True
PPIA	0.19382244890104802	0.5193376457302005	0.4063221861165668	0.5523612018630709	0.4179608706527216	4	True
SET	0.217957874168032	0.5548287942096755	0.3855105522069089	0.5103054664943635	0.41715067176974496	4	True
NUDC	0.21696905965482724	0.603189058666084	0.3800764168183316	0.4677905172824541	0.4170062631054242	4	True
RPL5	0.2224096468761261	0.5425174375497083	0.38425952904776567	0.5174039770753481	0.41664764763723705	4	True
RPL36A	0.2708584385168637	0.5510367273660456	0.36357040828779935	0.4802634570232642	0.4164322577984932	4	True
BTF3	0.20880864657115483	0.6040316841665209	0.35891950926034377	0.49227747681555534	0.4160093292033937	4	True
TXNDC17	0.24741241387422783	0.7026112874775888	0.16358195680669194	0.5503626523101491	0.4159920776171644	4	True
RRP1	0.11599158925630737	0.6126627642063902	0.38491076904535204	0.5502271058952364	0.4159480571008215	4	True
NOP10	0.12640542470066785	0.5381841482084374	0.368487779581215	0.6293506983265708	0.41560701270422273	4	True
RPL29	0.2162389103655817	0.5448285799991132	0.3507748603725827	0.5448170194345314	0.41416484254295227	4	True
SH2D2A	0.3090438188272187	0.5887146690487121	0.37623880859741043	0.38245118543429274	0.4141121204769085	4	True
RPS11	0.1804480499900679	0.5927292876168764	0.32767932878560346	0.5545992067740024	0.4138639682916375	4	True
FERMT3	0.31526446087122245	0.544194938805091	0.40562880383807226	0.3879445862272482	0.4132581974354084	4	True
IRF8	0.15307929761178823	0.7341808863963457	0.24750791009733472	0.5170055918219532	0.4129434214818555	4	True
SELENOH	0.19837211714442227	0.5667063710926956	0.35746300292894834	0.5276262461793941	0.4125419343363651	4	True
EIF6	0.1512333463843837	0.37817988097815164	0.4774665249652937	0.6424366531237652	0.4123291013628986	4	True
PHF5A	0.25547602919486173	0.6419798509315894	0.3101514103385122	0.4376271440253186	0.41130860862257046	4	True
NIP7	0.2880821196083682	0.40340213729888047	0.519698062456841	0.43156944876199993	0.4106879420315224	4	True
SNU13	0.1723327335816138	0.6784623673984725	0.32942194405453773	0.46245032861660146	0.4106668434128064	4	True
BYSL	0.2949105433104434	0.45792210308187153	0.43256111215854903	0.45683072940138253	0.41055612198806163	4	True
MRPL21	0.1762923884690048	0.6850204913074536	0.36893214923135104	0.411383052596858	0.4104070204011669	4	True
NAXE	0.13116252978777548	0.5637064845618349	0.21723863280711667	0.7292158727326734	0.41033087997235007	4	True
CCDC86	0.29578563818107334	0.5490118772155373	0.36210650508523373	0.43411969129586603	0.4102559279444276	4	True
SLC25A3	0.2904606741651112	0.5733350222086621	0.38599377631918325	0.3910968038309742	0.4102215691309826	4	True
DDX56	0.1616872068301972	0.4759454682912616	0.38666656104232183	0.6164056814478645	0.41017622940291126	4	True
RPS24	0.17417184580660472	0.5795010678746314	0.35794388993337833	0.5287445119878926	0.4100903289006268	4	True
MYC	0.14303410180795773	0.5248081999178468	0.43589265485769374	0.5349475960949092	0.4096706381696018	4	True
ATP6V0B	0.07995549370771143	0.6594664639437668	0.38850978574093187	0.5103043547722202	0.40955902454115756	4	True
RPS26	0.1725518790741287	0.5728164184759539	0.3904875077981145	0.501689054038495	0.40938621484667304	4	True
RPL11	0.2086934713717815	0.5511281254649824	0.3583315766552424	0.5177106298607632	0.40896595083819237	4	True
S100A10	0.4066352101570938	0.2987849960477389	0.40981624766264735	0.5205180311184981	0.4089386212464945	4	True
COPS9	0.2657447570888677	0.5205871539080783	0.35565788077012617	0.49195199428568076	0.4084854465131882	4	True
RPS2	0.21418282451636436	0.5491159291975277	0.3548544436437898	0.515352310837214	0.408376377048724	4	True
RPSA	0.22288336695429398	0.5488542823049628	0.36672011386144415	0.493480980457375	0.407984685894519	4	True
RPL19	0.18181513956085318	0.5244960806916067	0.3810725963140651	0.5440537185020157	0.40785938376713515	4	True
CLTB	0.2126082867363509	0.45671367754476144	0.47385251226121994	0.4879691559159321	0.4077859081145661	4	True
SUMO3	0.13652075853056195	0.7722477314041725	0.3999574161919027	0.32011999690312104	0.40721147575743954	4	True
RPS7	0.22504307716147784	0.5898061045283953	0.3261115955915998	0.48619172494993484	0.40678812555785193	4	True
CCT8	0.22140045913381665	0.5142220888246735	0.4145856458047772	0.4768155667767548	0.40675594013500554	4	True
GEMIN6	0.23650129118489474	0.5616303727808483	0.40407319748618614	0.4223931366979203	0.4061494995374624	4	True
SNRPD1	0.21699932304672653	0.5713182714733664	0.37292806082276203	0.4629820351559021	0.4060569226246893	4	True
PSD3	0.3570646328951875	0.4220545225797303	0.37894454105160463	0.4653575695876804	0.40585531652855067	4	True
UBA52	0.15535943883162137	0.4885590053285771	0.3510929311192433	0.6224719300841897	0.4043708263409079	4	True
RPS13	0.19495612096461232	0.5279631805315841	0.35955764118062866	0.5338794000812309	0.40408908568951396	4	True
TKT	0.26758700555680237	0.5036690983382077	0.3767076161101612	0.46821971620384956	0.4040458590522552	4	True
AP2S1	0.2100980826187048	0.3279588355112191	0.43672281160962745	0.6411382179499778	0.4039794869223823	4	True
TRAPPC4	0.19750547440298655	0.4481242919501006	0.45218110644632453	0.5170085290411304	0.40370485046013554	4	True
RPL6	0.1981974046552683	0.5475124394069212	0.37029466739224287	0.49777034773926365	0.403443714798424	4	True
EIF1AX	0.22044405754850485	0.5184593714506539	0.39765407654464247	0.4760372708835433	0.4031486941068362	4	True
ELOB	0.1975880861774567	0.5714049730262515	0.43924245326682027	0.40387471660194935	0.40302755726811945	4	True
BAG1	0.14867546933455386	0.565761319430938	0.4381039464286995	0.45842923536873886	0.4027424926407326	4	True
SNRPD2	0.09916950224618828	0.6648954890666577	0.3178914250664914	0.5284190131034684	0.4025938573707014	4	True
EMD	0.2003662038427212	0.5534908062529745	0.5030026640587493	0.3530664552252513	0.4024815323449241	4	True
NEDD8	0.12702027626663887	0.525567256308931	0.3020019888463849	0.6539714811095626	0.4021402506328794	4	True
FTSJ3	0.27095785697280755	0.3974332883759352	0.3170280485893544	0.621079655537058	0.4016247123687888	4	True
TMX2	0.09727279536669631	0.6734247440284638	0.4020942963038422	0.4317201195070842	0.40112798880152156	4	True
PAK1IP1	0.30225043269134333	0.510673471177985	0.37898524146524676	0.41240020777340924	0.4010773382769961	4	True
RPF2	0.20918453110756524	0.5059570747063931	0.3900184330447058	0.49708813414067343	0.4005620432498344	4	True
PBDC1	0.20576968749530722	0.6153405288463244	0.39167412324198997	0.3889363054403987	0.40043016125600506	4	True
TMEM147	0.060926482629022144	0.6651067898499979	0.3470492219448849	0.5256187940279894	0.39967532211297363	4	True
FTL	0.1852146795080146	0.5616435956223234	0.3568179909002335	0.49470233648462564	0.3995946506287993	4	True
RPL18	0.190415611134446	0.5163652114609415	0.34539694909263324	0.5439635307964272	0.399035325621112	4	True
TAGLN2	0.2440284279464474	0.3981365175422898	0.43113190513828953	0.5206128448758022	0.3984774238757073	4	True
WDR74	0.2927151032190647	0.5413881600964179	0.36092970855279494	0.39725007151092956	0.39807076084480175	4	True
MRPL20	0.16381995703677638	0.6079925651666285	0.3736053437182051	0.4462334255305262	0.3979128228630341	4	True
GTF3C6	0.2666796643929803	0.4371246348002862	0.3863337749039915	0.49992029119703835	0.3975145913235741	4	True
CLIC1	0.20122447910987043	0.4457431226243413	0.37579553282841766	0.5669994291731435	0.3974406409339432	4	True
GPATCH4	0.22937323632689638	0.5670371867603927	0.35817808009482066	0.4341801685563309	0.39719216793461015	4	True
RAC2	0.28824730685155664	0.4726947335012761	0.36424728669038875	0.45999625401869676	0.3962963952654796	4	True
ATP5MC1	0.06291071794145313	0.6780603877941415	0.28788947126049796	0.555995142395072	0.39621392984779114	4	True
RPS10	0.16342258822280042	0.4900481068379954	0.36976204061495943	0.5613121354503908	0.3961362177815365	4	True
TUFM	0.09218524193588909	0.6647820914774012	0.373442590703954	0.4540595084165775	0.39611735813345544	4	True
UQCR10	0.30857068094932605	0.5387785680064046	0.2904131117244376	0.4457384451027458	0.3958752014457285	4	True
MRPS26	0.22162461017250074	0.5809455471857612	0.31992837802362467	0.46079344663782057	0.3958229955049268	4	True
NOC2L	0.10735552138715374	0.5578904179232015	0.36764797844823977	0.5491973443666394	0.3955228155313086	4	True
BOLA3	0.1528703204638486	0.6168025690478167	0.3487264675684824	0.4634122865533265	0.3954529109083686	4	True
IMPDH1	0.3252077403673589	0.5060168598473903	0.5603884231910324	0.18943586043387003	0.3952622209599129	4	True
LAGE3	0.07478129963745613	0.5838765562207678	0.33081248760677545	0.5911598675577886	0.395157552755697	4	True
FASN	0.2722793467568427	0.542217355794122	0.22542864879133404	0.5406671497546776	0.39514812527424403	4	True
PRDX5	0.2797927499349032	0.283653588958534	0.3116266816687827	0.704466396566347	0.3948848542821417	4	True
RPL27A	0.20038261526880308	0.5739557998584046	0.31639082180214184	0.4886885879334472	0.3948544562156992	4	True
RPS18	0.1936486874389028	0.5359106392780858	0.29997016920923975	0.5495860274029323	0.3947788808322902	4	True
RPS8	0.23063309906945445	0.4878338183881045	0.355842215962839	0.504185729045127	0.39462371561638127	4	True
BRIX1	0.18587995965856555	0.590727165440009	0.36721096378816126	0.43267461906955096	0.3941231769890717	4	True
ME3	-0.19338787635158716	0.8566453251602988	0.33111583532201194	0.5807252355676361	0.3937746299245899	3	False
CHMP2A	0.24743345656853433	0.36231976947106465	0.4406692230105834	0.5231083902037498	0.3933827098134831	4	True
TCP1	0.21302103579000228	0.4973545096871467	0.3632562669981063	0.4997012403535931	0.39333326320721207	4	True
LSM2	0.23049669538707093	0.47311159930220953	0.39772555452091546	0.47129644676648136	0.3931575739941693	4	True
RPS16	0.1897246885768764	0.5117255264930076	0.34508795518258767	0.5258991273125714	0.3931093243912608	4	True
NDUFAF4	0.21371994622541762	0.515763381070176	0.47766513226011115	0.3649933866025117	0.3930354615395541	4	True
WDR46	0.24542031979463477	0.4688080267424112	0.38502001089217325	0.46923314553275725	0.3921203757404941	4	True
LSM3	0.16922310980497712	0.6278493294787606	0.2679628495378373	0.5033127547331858	0.39208701088869025	4	True
AAMP	0.29152640651987877	0.3448592245527592	0.5054333261501777	0.4252842881243822	0.3917758113367994	4	True
RPL27	0.2493366214691733	0.5181788596562593	0.2944013750255004	0.5024792191069248	0.3910990188144644	4	True
S100A6	0.2503094227567178	0.3715296966714112	0.34561713385925436	0.5956829789298571	0.39078480805431015	4	True
SSRP1	0.25480831948899785	0.6411173534667621	0.276679095241629	0.38810766148371334	0.3901781074202756	4	True
RPS28	0.15068876703238432	0.5808866511506953	0.3092710505720921	0.5198155163705265	0.39016549628142455	4	True
RSL1D1	0.2650739563334023	0.5284912074961586	0.3408582191850671	0.426116307796021	0.39013492270266226	4	True
NTMT1	0.26457049223547585	0.6136166949871058	0.39838823108703353	0.2833204377154387	0.3899739640062635	4	True
SF3B4	0.10981032939015445	0.41001824447119284	0.49406177495884634	0.5451761842920332	0.3897666332780567	4	True
EIF4EBP1	0.538260614373993	0.47094035920046595	0.2663467110917276	0.2833878401080791	0.3897338811935664	4	True
NIFK	0.1770386104610015	0.47419654867501776	0.4926176149376087	0.4142234671289855	0.38951906030065336	4	True
GSTP1	0.20678950288358272	0.4786970401672764	0.39315448399654757	0.47905689436683174	0.3894244803535596	4	True
POLD1	0.35815447600355566	0.35319592479048284	0.5014853274523363	0.3442901420115144	0.38928146756447235	4	True
RRP7A	0.15991290746837056	0.4300876621521866	0.527403914210854	0.43870393420259773	0.3890271045085022	4	True
ABRACL	0.20314478937487226	0.5976657029170453	0.3249692904992991	0.4299263664365231	0.388926537306935	4	True
CIAO2B	0.20516553928794506	0.5950164437873844	0.35071110677473893	0.4044484274702668	0.3888353793300838	4	True
NOB1	0.14526092824195433	0.5228752673311574	0.48669388536880287	0.39803620922282396	0.38821657254118463	4	True
WDR3	0.1758304773959441	0.46907155912244214	0.4021983472803291	0.5037678250368249	0.3877170522088851	4	True
AP2M1	0.25133710584322827	0.3875692326808599	0.45632848723919495	0.45504913315040113	0.3875709897284211	4	True
COPRS	0.14889814584455582	0.3748047636851051	0.6325379403613066	0.392549917555671	0.38719769186165964	4	True
RPL24	0.1993745457591402	0.503668252362346	0.342420225867574	0.5026823386898474	0.38703634066972686	4	True
CENPX	0.265718869298123	0.49635054277273616	0.3135342755610231	0.47155216861958604	0.38678896406286706	4	True
FAM136A	0.274704940799044	0.5071531901039766	0.4174677684822519	0.34748187154946286	0.38670194273368386	4	True
MRPL35	0.1636013442531823	0.5832041563531357	0.3122142945249352	0.48693101856959725	0.3864877034252126	4	True
C8orf33	0.2232548929217324	0.5657072458839305	0.38343325954697793	0.3732451728920408	0.3864101428111704	4	True
GNPDA1	0.1547674100957527	0.6609979126672371	0.2707104553854361	0.4583622787940962	0.3862095142356305	4	True
RPL36AL	0.21210063768069173	0.4525299460571312	0.39539289570011066	0.4836871836982723	0.38592766578405147	4	True
DDX18	0.2313819896766637	0.523770184802718	0.36236291779751756	0.4259417568755319	0.3858642122881078	4	True
DYNLL2	0.2501683526833184	0.4283591874811183	0.42599992025522193	0.43833470708805516	0.3857155418769284	4	True
PSMD8	0.24594555093032236	0.3713241477037086	0.34428782056001495	0.5804613276802271	0.38550471171856826	4	True
RPS25	0.196374810029224	0.5378459138861633	0.33008292585598337	0.4771563054914091	0.3853649888156949	4	True
C1orf35	0.25137387276425655	0.5808634303377963	0.3562916443789825	0.35233367903005797	0.38521565662777335	4	True
PSMA7	0.13619861187930202	0.5870505870725544	0.33043677580683134	0.48627094365369683	0.3849892296030961	4	True
SHMT2	0.2757658173559239	0.6836212354910061	0.2447067268800535	0.3353749752642979	0.38486718874782033	4	True
SNRPD3	0.208169318841606	0.48786323012874205	0.4052767200720591	0.43692489608223867	0.38455854128116146	4	True
PLD6	-0.031130977124863214	0.6376728769160832	0.37785713972661983	0.5532820657235477	0.38442027631034686	3	False
UQCRQ	0.22784644678844887	0.4599954880206083	0.27840035988761536	0.5705403996125047	0.38419567357729434	4	True
PRPF19	0.16265627467085866	0.45877236952243977	0.5156799156226142	0.39804946223711773	0.38378950551325763	4	True
RPL13A	0.2408371504956374	0.47136556576258637	0.33029270079487555	0.49233456598538894	0.38370749575962204	4	True
AIP	0.2197185965533739	0.29661857810436193	0.4584561412970847	0.5586365168378529	0.38335745819816835	4	True
UBL5	0.17832735110376816	0.5244441693550032	0.3939005315374328	0.43610660649262184	0.38319466462220647	4	True
COX6B1	0.16452711812164175	0.5260222938921311	0.2615765994414279	0.579323990963002	0.38286250060455074	4	True
ATP5PF	0.200839034896475	0.5412537485365704	0.4178983120528209	0.37129576278838033	0.3828217145685617	4	True
SNRPE	0.19504427860396395	0.6203680429171947	0.34324642351799445	0.3689358316385593	0.3818986441694281	4	True
YIF1A	0.02088734074748144	0.5596051823767131	0.46039859315748854	0.48650572192484204	0.3818492095516313	4	True
TFAM	0.21666084625699322	0.47275015137121823	0.41987889494618247	0.41705516088018585	0.38158626336364493	4	True
HSPA9	0.24949375377420444	0.45614819194108913	0.3938170853421282	0.4266509614446077	0.3815274981255074	4	True
SLBP	0.24899782436353213	0.45746369333734704	0.3937730490097255	0.4257422627537362	0.3814942073660852	4	True
IFRD2	0.06369895758047064	0.6415594244312663	0.3345434992009666	0.4860734750290071	0.3814688390604276	4	True
ERF	0.21147791229625365	0.6230534223451479	0.1459378159148583	0.54515294377777	0.3814055235835075	4	True
NAMPT	0.42076125154551597	0.39832705472230634	0.3082605163136808	0.3976660557198454	0.3812537195753371	4	True
SF3B5	0.2369967928483071	0.46448860931990654	0.30147185177502517	0.5219754345949977	0.3812331721345591	4	True
GUK1	0.2506637436397532	0.4397200083810086	0.3236372935986951	0.5100955411888622	0.38102914670207977	4	True
PSMB8	0.24102948005577118	0.5098747453965637	0.38790075762029874	0.383344828682255	0.38053745293872215	4	True
MAP2K3	0.318238968886591	0.5404949472732301	0.3530382462664648	0.3100442678156108	0.38045410756047415	4	True
TIMM8B	0.31022192815170135	0.5231628436336995	0.29038733712945874	0.39618601625986355	0.3799895312936808	4	True
TXN	0.16972338131513331	0.5344480511901796	0.3450879066857422	0.47044100677854633	0.3799250864924003	4	True
RPS6	0.22476751726821179	0.4899373215402385	0.3489952258955718	0.4557261698948259	0.37985655864971196	4	True
RSL24D1	0.34685132811524233	0.5136264443781406	0.2891435473490809	0.3676806601476155	0.37932549499751983	4	True
RPS14	0.17421452314782304	0.494466900548101	0.3435799569363785	0.5046562099814536	0.379229397653439	4	True
RPS3A	0.21844816897028474	0.4796050365842457	0.35465698791034067	0.46417976943776823	0.37922249072565983	4	True
GAR1	0.15458749176356096	0.4698116037585096	0.38889694578084266	0.5031560249456217	0.37911301656213375	4	True
RPL26	0.1981989080362264	0.4878943563505004	0.3284666819668159	0.5017616624119131	0.37908040219136396	4	True
PEBP1	0.23647694975486655	0.45106295679277786	0.32790906437250217	0.49961147913930354	0.37876511251486256	4	True
