gene	set1	set2	set3	set4	mean_lfc	n_pos	consistent	detect
EXD3	0.1511939183871225	-0.2799246774978075	-0.2343129285199578	-0.16055059306539196	-0.1308985701740087	1	False	0.050877340273696586
RNF138	-0.0854335633941759	-0.21873693573248096	-0.07560578309624592	-0.14381975361835303	-0.13089900896031395	0	True	0.2956091008311645
POLR2J3	-0.18760295225798254	-0.11639988999843412	-0.14821650953246074	-0.07195728894092326	-0.13104416018245016	0	True	0.08202501889010158
C2orf42	-0.19716932344208044	-0.0691283173919921	-0.08412568764853404	-0.17446745878547684	-0.13122269681702087	0	True	0.06687678518664435
GGPS1	-0.27136728351710965	-0.05093441855969969	-0.16544650436846448	-0.0373124471511619	-0.13126516339910893	0	True	0.0928789520338816
TMEM63B	-0.31691173876625717	-0.02751168228796379	-0.08721473835736487	-0.09351372721748749	-0.13128797165726833	0	True	0.0713626059944589
RYR1	-0.2085065271444174	-0.07060940170757453	-0.08250520931949895	-0.16387647449205162	-0.1313744031658856	0	True	0.050030693677102514
LOC441242	-0.09921867565171574	-0.01696520378661596	-0.23857139515723638	-0.17084919878227264	-0.1314011183444602	0	True	0.1608597095122156
TPGS2	-0.02516393056000243	-0.09387226730472847	-0.17993118357349414	-0.2266656155677984	-0.13140824925150585	0	True	0.12291159432457392
SEPTIN6	0.011362765713821985	-0.11938840934552665	-0.1871413460145305	-0.23083033495984223	-0.13149933115151935	1	False	0.3415330366887751
TRIP11	-0.13521254684929407	-0.14974628293560205	-0.09977217810044911	-0.14176778901848164	-0.1316246992259567	0	True	0.2920319117502216
KIF27	-0.042034256584019325	-0.14527214224530868	-0.13876578545789328	-0.20044447962334916	-0.13162916597764263	0	True	0.09140155619028859
CRLF3	-0.09782164045492153	-0.19882655908956087	-0.19705338089860439	-0.03314294624925992	-0.13171113167308668	0	True	0.21257660985643523
TRPM7	-0.12404875950470076	-0.13945655441762922	-0.10576253474376322	-0.15874721251434437	-0.1320037652951094	0	True	0.6273022751895991
CEACAM21	0.10933374927071443	0.06380767662717081	-0.3654494938812053	-0.3357747860968735	-0.1320207135200484	2	False	0.2065317773486693
LMTK2	-0.05202189412352796	-0.12437473004801401	-0.18708240267366028	-0.16471777680940577	-0.13204920091365202	0	True	0.2844479464197774
TRMT10B	-0.09797380774524156	-0.1584145193293576	-0.18502282898752287	-0.08692005270781447	-0.1320828021924841	0	True	0.13013181093107212
USP9X	0.01616311738852501	-0.14454553059997682	-0.17129546413511654	-0.22870712188576084	-0.1320962498080823	1	False	0.445976558652615
KDM1B	-0.07922679190931406	-0.22282226316552461	-0.10985450086199777	-0.116553526209435	-0.13211427053656788	0	True	0.10032742842750399
RAB11FIP3	-0.30247172318711235	-0.10216407625338425	-0.049312311452339434	-0.07519046236266462	-0.13228464331387516	0	True	0.13382587524137352
KYAT3	0.06981758849895486	-0.2838965707434106	-0.1142345841170422	-0.20088437083823968	-0.1322994842999344	1	False	0.1787423390143565
XRCC4	-0.09525175915900776	-0.1665824918208846	-0.17828776835305124	-0.08908406557812626	-0.13230152122776745	0	True	0.20480937210975234
LINC01278	-0.20560001768700617	-0.13341735948870523	-0.10071008069711815	-0.0895331825102322	-0.13231516009576544	0	True	0.19728159164778883
ALMS1	-0.13746477733081405	-0.09885032948421027	-0.20239896898445525	-0.09087959184173766	-0.1323984169103043	0	True	0.3332020092583473
SNTB2	-0.15751235376053896	-0.02895831142214664	-0.21407906040632227	-0.12923043606022314	-0.13244504041230776	0	True	0.11560742171102342
SMURF1	-0.10080816588267612	-0.15173893493901386	-0.09917952627325467	-0.17822185435516238	-0.13248712036252674	0	True	0.28049701956174966
ARL6	-0.07131653336310055	-0.13127412946769593	-0.0881442283112939	-0.23927008486354287	-0.1325012440014083	0	True	0.05792964486609017
SLK	-0.03930315186892163	-0.21354010283112665	-0.11778279453799276	-0.15947836924776274	-0.13252610462145092	0	True	0.22023047375160051
NCOA5	-0.12745349105928996	-0.15031796228206804	-0.15269487491603104	-0.09980197610650758	-0.13256707609097415	0	True	0.21284349453363538
LARS2	-0.1876645727378843	-0.08902729040657265	-0.12867977380171194	-0.12493368411216589	-0.13257633026458368	0	True	0.26907900260263623
CCT6P3	-0.14246986481077226	-0.13278425385084885	-0.29736085666657014	0.04218582647807279	-0.13260728721252962	1	False	0.09478633196205188
BCL2L1	-0.16716404647250765	-0.1494650626550665	-0.04576706837489355	-0.16820279679487718	-0.1326497435743362	0	True	0.35018050541516244
ZFC3H1	-0.0961658061763043	-0.09813073068570863	-0.16555919747501505	-0.17079899661182305	-0.13266368273721277	0	True	0.5353097606618733
TRIP12	-0.14200876146871777	-0.1432775799557018	-0.10728443582512068	-0.138213182412582	-0.13269598991553055	0	True	0.5467349551856594
BRWD3	0.14893271709451752	-0.10878729164134693	-0.32163425287629915	-0.2495624005954889	-0.13276280700465437	1	False	0.28284778775921415
CLASP2	-0.11823756367620727	-0.11924267982236018	-0.16181251494523421	-0.1318613003993855	-0.13278851471079678	0	True	0.5110804688269477
SLFN11	0.23558705053583315	-0.135707485392003	-0.4583284975470498	-0.17272304213320064	-0.13279299363410507	1	False	0.06056885614896665
TMEM267	-0.18559804255262807	-0.04420490355352217	-0.14016041800814028	-0.16137881864768538	-0.132835545690494	0	True	0.270757411602482
RMDN2	-0.24180694017985838	-0.0879202863604296	-0.22950676935728084	0.02784403802864649	-0.13284748946723057	1	False	0.061371841155234655
LCORL	-0.07631703697787519	-0.23837421415467125	-0.12092595011261509	-0.09620019952823121	-0.13295435019334817	0	True	0.2938460246830661
RELCH	-0.14024934304069014	-0.13503355375364703	-0.1521061454679674	-0.10448397287622634	-0.13296825378463273	0	True	0.4653796907318034
CCDC84	-0.1472978129568648	-0.0797477202125302	-0.11296359798885515	-0.19221228377230323	-0.13305535373263835	0	True	0.22987154730920997
MTHFSD	-0.2629894266702513	-0.11652687621767902	-0.17141658938092413	0.017989265228153414	-0.1332359067601753	1	False	0.05042844479464198
RNF2	-0.11670285228611624	-0.2694160743537574	-0.08425510606736852	-0.06314509219598323	-0.13337978122580635	0	True	0.15649399714549575
CDKL3	-0.018899208912945147	-0.06807040357367326	-0.14148003656823555	-0.30520387515512065	-0.13341338105249365	0	True	0.06800436571236672
CRY2	-0.20061030720568113	-0.15730566101512117	-0.13786548560269787	-0.037872111666083536	-0.1334133913723959	0	True	0.05633448073209638
SEC23A	-0.017245412189433706	-0.18544140098880962	-0.1609225702329498	-0.17017902322578024	-0.13344710165924334	0	True	0.2595919738057258
APBB1IP	-0.028838869467188544	-0.1657044051616717	-0.18157055015179624	-0.15776977537649697	-0.13347090003928835	0	True	0.3845168915591451
RPRD1A	-0.09768582889786954	-0.19234015501682888	-0.16144502654849197	-0.08250747801208246	-0.1334946221188182	0	True	0.28058097556880196
DOP1B	-0.020807902635205544	-0.18694887063840987	-0.15710432439813246	-0.16917392782686677	-0.13350875637465368	0	True	0.116866761816808
CCDC93	0.01608109862652522	-0.11301576427118262	-0.23878212004749075	-0.1986152993579169	-0.13358302126251625	1	False	0.23500443218753078
FANCC	-0.0964484522648747	-0.013048863211439958	-0.21571971039200474	-0.20914250491815722	-0.13358988269661914	0	True	0.2394425321131727
RCOR1	-0.14405317167594742	-0.10119967955104253	-0.152118662332019	-0.13720160931292316	-0.13364328071798304	0	True	0.3040480646114449
TMTC3	-0.14772145454459606	-0.13595783127659705	-0.11798798356625666	-0.13300884620195486	-0.13366902889735116	0	True	0.17303333053479977
AIDA	0.021037535392715953	-0.2589044397883094	-0.15451028999740068	-0.1435798851777371	-0.1339892698926828	1	False	0.06850810175468054
CEP43	-0.13991718824498628	-0.11576101292082638	-0.20117563804522978	-0.0791333484746666	-0.13399679692142724	0	True	0.14549576022164387
DAG1	-0.2018294150678975	-0.1423560956766926	-0.13434512280034	-0.05746091506139293	-0.13399788715158076	0	True	0.13835949962219796
DROSHA	-0.164116923449315	-0.04674551763870863	-0.12539059395451876	-0.1998873335478023	-0.1340350921475862	0	True	0.2564016455377382
SLC33A1	-0.0612744702496739	-0.07244667619704993	-0.22942574486974776	-0.17394523656721958	-0.1342730319709228	0	True	0.24741835278314164
ITPK1	-0.15468366578406922	-0.011112640988269293	-0.1401694058154565	-0.23228827553861342	-0.13456349703160211	0	True	0.1134245655276635
ENTPD1-AS1	-0.09561473346269142	-0.07882761960876182	-0.2605340205207623	-0.10332285901444993	-0.13457480815166636	0	True	0.2563970814921385
NCOR1	-0.10835978466251747	-0.1434532302207924	-0.11404484718328393	-0.17252173174726484	-0.13459489845346467	0	True	0.5720762320544035
PUM2	-0.06027152944517799	-0.18887293019645016	-0.1386023345459762	-0.1506975071494468	-0.1346110753342628	0	True	0.653599921205555
TAX1BP1	-0.016664315039340762	-0.19346031428466753	-0.07308723927613274	-0.255991934319976	-0.13480095073002926	0	True	0.4573083704139031
GOLPH3L	-0.18122902150836845	-0.19608201157981972	-0.01828419346114717	-0.1437456757935559	-0.1348352255857228	0	True	0.06808832171941902
IL12RB2	-0.14148608800599544	0.017588422466646908	-0.21698745317387752	-0.19868927596825936	-0.13489359867037135	1	False	0.38392765388963107
ZNF714	-0.0788257652960529	-0.19236374725084565	-0.08884506123498771	-0.17957500258878376	-0.1349023940926675	0	True	0.05888397903607029
EFCAB7	-0.214213947277516	0.03841290652266287	-0.18831122285880403	-0.1755334599499465	-0.1349114308909009	1	False	0.09109226765175048
ROCK1	-0.06382822337920056	-0.1915795199099913	-0.105374924836534	-0.17901620109807348	-0.13494971730594985	0	True	0.5065497882399291
RRAS2	-0.1786761388740092	-0.21746912911339417	-0.06029551008400613	-0.0837552235668098	-0.1350490004095548	0	True	0.24993703299471076
MGRN1	-0.1153419170749346	-0.29182884709852513	-0.06616560379426044	-0.0670375300208425	-0.13509347449714068	0	True	0.12853664679707832
MICU1	0.017359469764187254	-0.10209182765035323	-0.20048497834360512	-0.25516146943205475	-0.13509470141545646	1	False	0.29547916871860536
SRBD1	-0.14102408991211038	-0.11107319516186771	-0.15382914087193342	-0.1356100868103125	-0.135384128189056	0	True	0.3438392593322171
RNF220	-0.04970690421582498	-0.21835894862209068	-0.1328674456208202	-0.14134366270135293	-0.1355692402900222	0	True	0.09075644362354127
DIP2B	-0.043763601668145545	-0.20694215589504306	-0.13239028128394895	-0.1597940761888583	-0.13572252875899896	0	True	0.4310056141042057
CSNK1G1	-0.0692736765069165	-0.16457135131292194	-0.15012555923950704	-0.1590239045225451	-0.13574862289547265	0	True	0.4380971141534522
ERLEC1	-0.13284269824531664	-0.15956020689877512	-0.02033369868025692	-0.2306043531051462	-0.13583523923237373	0	True	0.11980522206363865
ZNF592	-0.16552692512138906	-0.1968057079424265	-0.1682118968854796	-0.013004183590439138	-0.13588717838493358	0	True	0.14725883636974227
RTTN	-0.02556715746956302	-0.13529341937506836	-0.17457406714954962	-0.2081727201851347	-0.1359018410448289	0	True	0.283732401603124
ACO1	-0.02812618657900538	-0.23967267262920647	-0.12419468408302463	-0.15180251995349703	-0.13594901581118338	0	True	0.06590546553605911
RORA-AS1	0.10068843470119233	-0.1194039986212367	-0.2162234323798285	-0.3092873586859875	-0.1360565887464651	1	False	0.23902275207791118
SLC25A16	-0.1653502149610588	-0.08454397861511448	-0.19284638979021304	-0.10170866075223851	-0.1361123110296562	0	True	0.19049618000167912
RABL2B	-0.18464291736245034	-0.1164413683256402	0.07537049083244762	-0.31897624452785805	-0.13617250984587526	1	False	0.05591470069683486
GPR107	-0.07525197547500423	-0.07414086339183674	-0.15515676763485073	-0.24030342877049565	-0.13621325881804686	0	True	0.1720258584501721
FAM53B	0.0027552766192350713	-0.16706170491762556	-0.10544258278421798	-0.27660499368658276	-0.13658850119229782	1	False	0.11927509110607702
ZNF274	-0.2207708737306748	-0.13016675323644106	-0.025396746495700596	-0.17029395619151774	-0.13665708241358354	0	True	0.09406086870875603
BROX	-0.020674972723768704	-0.2274538999806556	-0.1445210765958819	-0.1541748325471808	-0.13670619546187174	0	True	0.1169507178238603
ANKH	-0.058702037582636646	-0.05489623190098215	-0.1772680161096635	-0.25635532000365235	-0.13680540139923367	0	True	0.3669851275485078
FAM222B	-0.08535023902530328	0.009063308679894423	-0.29004710077333457	-0.18144119144100548	-0.13694380563993722	1	False	0.36481828031123803
MREG	-0.18748896882729726	-0.09034356278654498	-0.009065992619599653	-0.26109975474071545	-0.13699956974353933	0	True	0.09579380404667955
CUL3	-0.1350424635362174	-0.17580895981957087	-0.0853658545801106	-0.15192572497351736	-0.13703575072735408	0	True	0.5816014970944549
ZMYM6	-0.25684320886733286	-0.10859339224371792	-0.06615357060215499	-0.11764049177048369	-0.13730766587092236	0	True	0.17991772311308873
FBXO30-DT	-0.1650839580285557	-0.2351875167318479	-0.10508388978584011	-0.043977169719734616	-0.1373331335664946	0	True	0.1359572500256911
MKLN1	-0.11226883227210445	-0.098414493952034	-0.18033287013767174	-0.1596570299554987	-0.13766830657932722	0	True	0.5785482123510293
ATP1A1-AS1	-0.23374746145884562	-0.2396058789963648	-0.08954037795255121	0.012097781275429813	-0.13769898428308294	1	False	0.052890771200630356
CAT	0.15027535026685163	-0.2837959792638324	-0.1358947466779456	-0.2815862602465267	-0.13775040898036328	1	False	0.0566703047603056
SSH1	0.0726873154957694	-0.05955379787452855	-0.2846777653736574	-0.2802632674280098	-0.1379518787951066	1	False	0.11392830156997734
RUBCN	0.011602624348606816	-0.056184772833538454	-0.25574549046797523	-0.25175156187848924	-0.13801980020784904	1	False	0.09453652547575199
SYS1	-0.14841796005124275	-0.009549854691279126	-0.0008568076457154935	-0.39330713167158876	-0.13803293851495652	0	True	0.057425908823776343
USP24	-0.15722310267481576	-0.13392131908571195	-0.16577252488091015	-0.09592405349637363	-0.13821025003445286	0	True	0.4785777602679011
EBAG9	-0.091122000257513	-0.03609864889682192	-0.03344837400470707	-0.39251150399518064	-0.13829513178855565	0	True	0.09831248425824868
SETD4	-0.13361529239055678	-0.1436983948532178	-0.17867531654470806	-0.09751752316004605	-0.13837663173713216	0	True	0.08353622701704307
SLC25A43	-0.06778502412693754	0.07110328794051887	-0.20371225479647206	-0.3535269754293867	-0.13848024160306938	1	False	0.06531777348669297
PDXDC2P-NPIPB14P	-0.1741526680551718	-0.16827141253415767	-0.12673325885102216	-0.08487118555190812	-0.13850713124806494	0	True	0.14129795986902863
XRRA1	-0.08234945753333672	-0.03655039128008542	-0.10563863944340479	-0.32952223761918525	-0.13851518146900305	0	True	0.1609436655192679
ZNF75D	0.02072363740573616	-0.046273817370288614	-0.23946202321790946	-0.28946201682145234	-0.13861855500097858	1	False	0.08932919150365208
ZNF148	-0.08744584250433442	-0.1934872658331847	-0.14790449222130547	-0.12608561621600015	-0.13873080419370618	0	True	0.552743031616271
TTC17	-0.1352283664871813	-0.12520340926462292	-0.15639800454563765	-0.1382000459044368	-0.13875745655046967	0	True	0.6179454348468433
PLGRKT	-0.06955060270276571	-0.20698946853196312	-0.040999364069859004	-0.2377472451030146	-0.1388216701019006	0	True	0.13869532365040718
NMI	-0.3517419922926613	-0.2142151164343378	0.12439256442446105	-0.11379450037739201	-0.1388397611699825	1	False	0.08293115335368856
NFATC2	-0.2044054623544414	-0.24081766908709956	0.010454823477493547	-0.12087578729965136	-0.13891102381592468	1	False	0.41180421459155403
TRAPPC12	-0.11734411052673187	-0.19997097694680052	-0.024479334124392984	-0.2141979827670904	-0.13899810109125393	0	True	0.24548736462093862
CELF2	0.035160595699845275	-0.19646769895330538	-0.17201511066358127	-0.22270549082341434	-0.13900692618511393	1	False	0.674578942184576
EVL	-0.14544010694537607	-0.09406966098945155	-0.16458197408421513	-0.15194191791553577	-0.13900841498364463	0	True	0.3868692804970196
BORCS5	0.0721836606008351	-0.11097353221010205	-0.2738998763815797	-0.24337727998291359	-0.13901675699344007	1	False	0.26706405843338094
TFG	-0.15954701758484374	-0.1886399868198768	-0.02401153742381463	-0.1839619300409734	-0.13904011796737714	0	True	0.3024095374024011
USP15	-0.10034569916703939	-0.20064810392828797	-0.09973846529624675	-0.1556044616977477	-0.13908418252233046	0	True	0.6706392199349945
CAMK2G	-0.08501746044854633	-0.09694897071324658	-0.14700907507180952	-0.22761571604701172	-0.13914780557015352	0	True	0.09822852825119638
MIGA1	-0.034259897524343635	-0.1275823579095476	-0.17814947245876897	-0.2174420856907082	-0.1393584533958421	0	True	0.2680715305180086
ZNF710	0.01611538547329796	-0.09812039180652193	-0.26344324550049236	-0.21204421835514814	-0.1393731175472161	1	False	0.1313911510368567
HSF5	-0.09013621400382361	-0.29697983846418974	-0.07057459893108801	-0.10012040285536192	-0.13945276356361583	0	True	0.09293929980690119
ZNF721	-0.20809733162441013	-0.033895276454031634	-0.17040686859027349	-0.1454134654587866	-0.13945323553187547	0	True	0.18772776519255394
ITCH	-0.19741582435222885	-0.1523557518719168	-0.0970483458211426	-0.11116696440464717	-0.13949672161248386	0	True	0.45365901703929873
SIPA1L3	-0.19829860287984535	-0.0322395863219691	-0.13380515580010557	-0.19379431572128572	-0.13953441518080142	0	True	0.27881789942070356
THAP6	-0.18458845153180875	-0.1573011770499186	0.06451893938370547	-0.28101770426467865	-0.13959709836567513	1	False	0.08696936865950951
TMCO4	-0.012923181058877789	-0.04074939841984804	-0.3141471715041015	-0.19066746634808318	-0.13962180433272764	0	True	0.13970279573503483
WDR37	0.018337372022784456	-0.14433535979400974	-0.1920164615370526	-0.24061655214892327	-0.13965775036430028	1	False	0.19427420031903284
HBS1L	-0.09085355522013978	-0.18694904155030195	-0.09334785098461273	-0.18754193489683363	-0.13967309566297204	0	True	0.3750314835026446
ZNF655	-0.08931532574634321	-0.12376691723236243	-0.17422921157868573	-0.17158693307067338	-0.1397245969070162	0	True	0.2101418856519184
EBLN3P	-0.19344091948680528	-0.10448906449626875	-0.17198604880228632	-0.08941118526841595	-0.13983180451344407	0	True	0.13739781345415147
KRIT1	-0.2619615830029274	-0.10652993465431893	-0.0716123932383635	-0.11953957490962624	-0.139910871451309	0	True	0.3160943665519268
LY75	-0.0396514752025029	-0.11383659059837309	-0.10218152869443564	-0.3041221073461102	-0.13994792546035545	0	True	0.06724876164889598
RNF214	-0.2637150442798435	0.0032884941983113807	-0.02912582483129574	-0.27031532231259525	-0.13996692430635577	1	False	0.08739820334144908
PAPOLG	-0.09931461706685388	-0.11412663087216855	-0.1903284383172941	-0.15644489365211484	-0.14005364497710782	0	True	0.1496935605742591
MLLT10	-0.0835824708839951	-0.16793690388528928	-0.16403002097347175	-0.14472296174684304	-0.14006808937239978	0	True	0.5105364788850643
INTS8	-0.07987016858287009	-0.21105584358687052	-0.15125094577430218	-0.11823649407035003	-0.1401033630035982	0	True	0.17387289060532282
BCOR	-0.25514074625471483	0.07925066593004411	-0.15488693241272858	-0.22973121700473997	-0.14012705743553483	1	False	0.25145277257953313
EHBP1	-0.08939248414344189	-0.13460301518605633	-0.15472532004192374	-0.18191961978388024	-0.14016010978882557	0	True	0.3453110570061288
NEO1	0.09076380464274904	-0.4279925116447287	-0.17664109568587552	-0.04854905473402631	-0.14060471435547037	1	False	0.08865754344723364
SLC35A1	-0.19438203466138806	-0.2646678587361193	-0.11294804011160123	0.008953688380560295	-0.14076106128213706	1	False	0.1463353202921669
COMMD1	-0.17031589845865328	-0.14960914463019348	-0.10731296221522958	-0.1360212977035049	-0.1408148257518953	0	True	0.3989589455125514
IKBKB	-0.11118367882624962	-0.15159608748342598	-0.06836173121115004	-0.23212865275899833	-0.140817537569956	0	True	0.2856183359919402
ZMYND11	-0.172847998831351	-0.16655990523001885	-0.0610473826923107	-0.16295549814226384	-0.1408526962239861	0	True	0.36836403033586135
PCF11	-0.24935520384388993	-0.13278315731122486	-0.055080766434674404	-0.12661559043827067	-0.14095867950701496	0	True	0.29216690454202
KIF9-AS1	-0.16587621648792447	-0.411123032293643	0.07574120783514077	-0.062713685298533	-0.14099293156123993	1	False	0.06456216942322224
SQOR	-0.17404047555310995	-0.29314488727721677	0.01876431217726809	-0.11557860915529354	-0.14099991495208805	1	False	0.10712786499874066
TET3	-0.11245383237009655	-0.18868571636887332	-0.11032439874613291	-0.15278164806688158	-0.1410613988879961	0	True	0.4359302669161824
INPP5A	-0.035638942247245196	-0.0563136294286293	-0.36008698848238985	-0.11222224533984951	-0.14106545137452847	0	True	0.15943245739232642
UBR1	-0.14290456255441647	-0.07260571618451776	-0.17853669312896178	-0.17076648424367147	-0.14120336402789188	0	True	0.5137397813454152
FKBP5	-0.06895840900407185	-0.1763483123133702	-0.11499775953659615	-0.20465739623029783	-0.14124046927108402	0	True	0.38090840399630593
ASTN2	-0.06670718074110486	-0.10778683944312477	-0.22134099083963996	-0.1692002288580885	-0.1412588099704895	0	True	0.0638905213668038
CERT1	-0.11446331863160059	-0.2321987441693214	-0.03594507681986919	-0.18270353693088773	-0.14132766913791972	0	True	0.3796490638905214
SUFU	-0.2402623179098401	0.040924260114522694	-0.09014984353169285	-0.27585514665278205	-0.14133576199494807	1	False	0.1115775333725128
AGO3	-0.16298758945314948	-0.09490588689001069	-0.17722954804680208	-0.13104377024934805	-0.14154169865982758	0	True	0.466955579631636
WWP1	-0.10497465294598303	-0.229719090981333	-0.09619502775134574	-0.13568447402666603	-0.14164331142633196	0	True	0.40451098197577073
ZNF37BP	-0.1129194553323088	-0.10129064462429672	-0.18969253711645778	-0.16271073871431113	-0.1416533439468436	0	True	0.26378977415834104
MCM9	-0.20067083491063853	-0.16290376304686818	-0.13220777650159912	-0.07122089141523992	-0.14175081646858642	0	True	0.28316753668866346
ZNF337-AS1	-0.005492533937358779	-0.04324352148561666	-0.22668871141369087	-0.29169374612883925	-0.1417796282413764	0	True	0.054067668541684155
ZNF85	-0.011433968159094173	-0.16808304742971358	-0.2706557761934995	-0.11728096570303993	-0.1418634393713368	0	True	0.061864145514335625
SZT2	-0.16610926186883423	-0.16435375535308097	-0.15115844390589325	-0.08609503016567936	-0.14192912282337194	0	True	0.13001083423618634
POGZ	-0.15085590207613164	-0.12413103141561531	-0.1187298274303719	-0.17415617662123262	-0.1419682343858379	0	True	0.3316262278566031
ZNF346	-0.18007477852422415	-0.14799213294138275	-0.19789272153746845	-0.0423318714307788	-0.14207287610846353	0	True	0.20376122911594324
SLC39A8	-0.1638704616046321	-0.19253095542065726	-0.04890949265193698	-0.16358615817200062	-0.14222426696230675	0	True	0.2667282344051717
NHLRC2	-0.0943074282587241	-0.21562392974741526	-0.17498012138599717	-0.08403680175382734	-0.14223707028649096	0	True	0.17840651498614726
RPS6KA2	0.03914265630889778	-0.012629250540465905	-0.31763520739251455	-0.27830841729050715	-0.14235755472864747	1	False	0.16487737614498177
STK39	-0.024155359325446615	-0.15438437663697818	-0.2393895209017217	-0.15156605890893596	-0.1423738289432706	0	True	0.43267999606027774
TTLL5	-0.09080336227136686	-0.07855245613362236	-0.17751865569527803	-0.22273882726590014	-0.14240332534154185	0	True	0.32079590294685584
LRCH1	-0.09920273116326842	-0.1515601905474562	-0.14548766218501624	-0.17354624054828227	-0.14244920611100578	0	True	0.3702353984044125
REPS1	-0.07893137859722267	-0.20793954025889527	-0.14487192804486418	-0.13828673539412786	-0.14250739557377748	0	True	0.3363277642515322
TYW5	-0.1654592726452346	-0.08358096741770138	-0.21820205485464872	-0.10297325307544263	-0.14255388699825683	0	True	0.17387289060532282
SBF2	0.24208597451549044	-0.26922782962389136	-0.26223005419118217	-0.28107306916516583	-0.14261124461618724	1	False	0.27545965913861137
ADAMTSL4-AS1	-0.106034713859316	-0.0015391960434836811	-0.3660852201946543	-0.09683844863769128	-0.14262439468378632	0	True	0.1427252119889178
ZNF337	-0.04946655352445961	-0.10666093470180996	-0.21297867811624038	-0.20201378920870597	-0.14277998888780397	0	True	0.13276863981089332
MTMR12	-0.06688922684560465	-0.16640232269872485	-0.24597120786232807	-0.09195340442495044	-0.14280404045790202	0	True	0.15481487700444968
ZNF566	-0.23818086659402946	-0.12507145555409335	-0.07549541843227366	-0.13316265264785274	-0.1429775983070623	0	True	0.09662168817098395
UBE2Q2	-0.10442276237322479	-0.015072180235299161	-0.2906518903581874	-0.1617895383864125	-0.14298409283828095	0	True	0.15422718495508353
CD58	0.022515110780757703	-0.3481945834389263	-0.006356822736391195	-0.24021297690855237	-0.14306231807577804	1	False	0.18932079590294684
ZNF621	-0.022128909964945667	-0.16109679728159737	-0.2867403645547215	-0.1026645933286643	-0.14315766628248222	0	True	0.0548232726051549
RAB3IP	-0.03962517093063822	-0.1816836626319575	-0.1554532989739832	-0.19593371712112237	-0.14317396241442532	0	True	0.20437309169703535
ZBTB41	-0.010286130774206884	-0.10710188279895315	-0.24186511270847075	-0.2143849879432117	-0.1434095285562106	0	True	0.07799513055159096
RAB12	-0.10525680596262695	-0.09916996468252126	-0.15170329459747295	-0.2175125127715157	-0.14341064450353422	0	True	0.18210057929644866
BARD1	0.02689895988524434	-0.06019261298623261	-0.27267964411421575	-0.2680718359534017	-0.14351128329215143	1	False	0.10813533708336831
ARFIP1	-0.118696209341273	-0.15966783015722186	-0.2651878782836176	-0.030677060383296866	-0.14355724454135232	0	True	0.21973800847040284
PHTF2	-0.06922354047004851	-0.21793993965941957	-0.13570094661994409	-0.15186997055161974	-0.14368359932525798	0	True	0.3295273276802955
PLCB1	-0.04699485268541766	-0.24304449245958076	-0.18766024242059534	-0.09709958425751253	-0.14369979295577656	0	True	0.07732348249517253
PPP2R5A	-0.09066070400392388	-0.27963574919004613	-0.09968774176554603	-0.10540063556696083	-0.1438462076316192	0	True	0.28083284358995886
SERGEF	0.049732350339070155	-0.14954097383109308	-0.2552186872396575	-0.2203807687759346	-0.14385201987690377	1	False	0.25866845772815045
DNAJB14	-0.032153557840029275	-0.07381354386728661	-0.26394854283349206	-0.20578880717165465	-0.14392611292811563	0	True	0.39954663756191755
SAP30L-AS1	-0.028161158379417614	-0.04845216370703984	-0.26381917496954427	-0.23613834385877697	-0.14414271022869468	0	True	0.08580303920745529
USP32	-0.07466748638282278	-0.16888773907578555	-0.16131018673838152	-0.17208249927371375	-0.1442369778676759	0	True	0.3326336999412308
RIPK1	-0.13859286371496607	-0.13295388592133991	-0.15097060178208374	-0.154645551785626	-0.14429072580100394	0	True	0.18864914784652842
DTNBP1	-0.1435358107553627	-0.26594447692735135	-0.10584599171968458	-0.06197821993317937	-0.1443261248338945	0	True	0.2321383594996222
LRIG2	-0.1985215984718813	-0.08657709649843612	-0.10348374608656857	-0.18877379968668875	-0.14433906018589368	0	True	0.2062799093275124
NRF1	-0.08035302909104368	-0.2877703058628636	-0.08217811528877676	-0.12743802675084226	-0.1444348692483816	0	True	0.33926622449836286
ANGEL1	-0.17705035584149414	-0.08059973691171606	-0.14676781787128254	-0.173514979934642	-0.1444832226397837	0	True	0.056250524725044077
SLC38A9	-0.10702980107411693	-0.05038613961618639	-0.12705658935268482	-0.2935556663242202	-0.14450704909180206	0	True	0.23171857946436067
PRR12	-0.22612400856786136	-0.13805494798540996	-0.15485999399775854	-0.0596102130381291	-0.14466229089728974	0	True	0.06976744186046512
HNRNPLL	0.0605279900417755	-0.317426338431885	-0.14892281692340587	-0.1731201687442676	-0.14473533351444573	1	False	0.29087374667485166
PRMT9	-0.15962972882542567	-0.1762791458416066	-0.055826292167032616	-0.18751382154405888	-0.14481224709453094	0	True	0.09344303584921501
WDSUB1	-0.06969066346823126	-0.2134363277249953	-0.21220525582934935	-0.08432194369343705	-0.14491354767900325	0	True	0.05448744857694568
FLOT2	-0.0979839896934811	-0.057579870109929356	-0.15652898507446417	-0.26764444675808274	-0.14493432290898933	0	True	0.07203425405087734
ACVR2A	-0.17840672013827677	-0.2345796551976501	-0.005929001995089191	-0.16096186469241713	-0.1449693105058583	0	True	0.12518467448044912
DAGLB	-0.15476329453294793	-0.2825710339042572	0.018722837148545005	-0.1612730762803421	-0.14497114189225055	1	False	0.07043908991688355
